REA_Identi,LOTLOTE_ID,TIPO_LOTE,CHIP_RAW,CHIP_FORMATO,CHIP_VALIDADO,CHIP_ASIGNADO,CHIP_USO,CASO_CHIP,CHIP_ALERTA,PCT_GEO,MEJORA,MOTIVO_MEJORA,MATRICULA_INMO,DIRECCION_CATASTRAL,VALOR_TERRENO,VALOR_CONSTRUCCION,VALOR_AVALUO_TOTAL,ESTADO_DEPURADO,LAT_WGS84,LON_WGS84,GMAPS_URL
2015-Q20-01411,1318022032,Univoco,AAA0004JUOM,AAA0004JUOM,AAA0004JUOM,,AAA0004JUOM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40091263,CL 46A BIS B SUR 16B 47 ESTE,181610.85,599714.13,53716062.874,Reasentamiento Terminado,4.540093,-74.080428,"https://www.google.com/maps?q=4.540093,-74.080428"
2015-Q20-04069,1318018010,Univoco,AAA0004JLUZ,AAA0004JLUZ,AAA0004JLUZ,,AAA0004JLUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40091177,CL 46B SUR 16 40 ESTE,182500.0,608593.52,125211232.603,En Proceso,4.5398,-74.082232,"https://www.google.com/maps?q=4.5398,-74.082232"
1997-4-568,1318064033,Univoco,NO REGISTRA,,,AAA0004JMYN,AAA0004JMYN,CASO9_SIN_CHIP_GEO_98,,98.9,No,,050S40091132,CL 46B SUR 15 06 ESTE,182500.0,0.0,12464750.0,Adquisicion predial por IDIGER,4.539687,-74.083342,"https://www.google.com/maps?q=4.539687,-74.083342"
2015-Q20-04116,1318064025,Univoco,NO REGISTRA,,,AAA0004JMOM,AAA0004JMOM,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40091150,CL 46B SUR 15 38 ESTE,182500.0,613746.14,96244475.04,Adquisicion predial por IDIGER,4.53973,-74.082943,"https://www.google.com/maps?q=4.53973,-74.082943"
1997-4-529,1318064042,Univoco,NO REGISTRA,,,AAA0004JNJH,AAA0004JNJH,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40091144,CL 46B SUR 15 74 ESTE IN 1,14950.0,0.0,1755130.0,Adquisicion predial por IDIGER,4.539864,-74.08269,"https://www.google.com/maps?q=4.539864,-74.08269"
2014-Q20-01119,1318022036,Univoco,AAA0004JUTD,AAA0004JUTD,AAA0004JUTD,,AAA0004JUTD,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40091267,CL 46A BIS B SUR 16B 65 ESTE,171312.21,433801.36,30411030.186,En Proceso,4.540083,-74.080243,"https://www.google.com/maps?q=4.540083,-74.080243"
2015-Q20-01309,1318022030,Univoco,AAA0004JULF,AAA0004JULF,AAA0004JULF,,AAA0004JULF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40091261,CL 46A BIS B SUR 16B 37 ESTE,187835.82,614012.84,75752222.218,Reasentamiento Terminado,4.540098,-74.080515,"https://www.google.com/maps?q=4.540098,-74.080515"
2015-Q20-01404,1318014020,Univoco,AAA0004JCOM,AAA0004JCOM,AAA0004JCOM,,AAA0004JCOM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40000783,CL 46C SUR 15 12 ESTE,189405.6,441656.98,105753932.768,En Proceso,4.539404,-74.083294,"https://www.google.com/maps?q=4.539404,-74.083294"
2015-Q20-03958,1319066013,Univoco,NO REGISTRA,,,AAA0004OLJZ,AAA0004OLJZ,CASO13_ASIGNADO_POR_PROPIETARIO,,96.8,No,,050S00381813,CL 45 SUR 5 18 ESTE,172200.0,643449.75,116409323.4,En Proceso,4.545242,-74.093988,"https://www.google.com/maps?q=4.545242,-74.093988"
2015-Q20-03865,1319026014,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,90.4,,,,,,,,Adquisicion predial por IDIGER,4.544762,-74.093099,"https://www.google.com/maps?q=4.544762,-74.093099"
1997-4-441,1319008002,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,90.6,,,,,,,,Adquisicion predial por IDIGER,4.544841,-74.093565,"https://www.google.com/maps?q=4.544841,-74.093565"
1998-4-448,1319008001,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,92.4,,,,,,,,Adquisicion predial por IDIGER,4.544849,-74.093385,"https://www.google.com/maps?q=4.544849,-74.093385"
2015-Q20-03946,1319009007,Univoco,NO REGISTRA,,,AAA0004MBUH,AAA0004MBUH,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00192776,CL 44A SUR 3D 25 ESTE,172200.0,420422.83,158394519.048,Adquisicion predial por IDIGER,4.545406,-74.094429,"https://www.google.com/maps?q=4.545406,-74.094429"
2015-Q20-03934,1319007002,Univoco,AAA0004MATO,AAA0004MATO,AAA0004MATO,,AAA0004MATO,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00381825,KR 5A BIS  ESTE 45 19 SUR,172200.0,280722.5,97813816.9,En Proceso,4.544876,-74.093813,"https://www.google.com/maps?q=4.544876,-74.093813"
2015-Q20-03956,1319066011,Univoco,NO REGISTRA,,,AAA0004OLFZ,AAA0004OLFZ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00381811,CL 45 SUR 5 30 ESTE,191897.19,0.0,23027662.8,Adquisicion predial por IDIGER,4.545247,-74.093881,"https://www.google.com/maps?q=4.545247,-74.093881"
2015-Q20-03942,1319009003,Univoco,NO REGISTRA,,,AAA0004MBPA,AAA0004MBPA,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00208303,CL 45 SUR 3D 38 ESTE,172200.0,461614.11,66105439.699,En Proceso,4.545357,-74.094374,"https://www.google.com/maps?q=4.545357,-74.094374"
2015-Q20-03932,1319007002,Univoco,NO REGISTRA,,,AAA0004MATO,AAA0004MATO,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00381825,KR 5A BIS  ESTE 45 19 SUR,172200.0,280722.5,97813816.9,En Proceso,4.544871,-74.093921,"https://www.google.com/maps?q=4.544871,-74.093921"
2015-Q20-03938,1319008005,Univoco,AAA0004MBFZ,AAA0004MBFZ,AAA0004MBFZ,,AAA0004MBFZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00159130,KR 5A BIS  ESTE 45 10 SUR,172200.0,541248.02,109910969.736,En Proceso,4.544998,-74.093573,"https://www.google.com/maps?q=4.544998,-74.093573"
2014-Q20-01177,1319009009,Univoco,AAA0004MBXS,AAA0004MBXS,AAA0004MBXS,,AAA0004MBXS,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40135090,CL 44A SUR 3D 37 ESTE,172200.0,600204.59,57147958.02,En Proceso,4.545456,-74.094323,"https://www.google.com/maps?q=4.545456,-74.094323"
2015-Q20-03928,1319007004,Univoco,AAA0004MAWF,AAA0004MAWF,AAA0004MAWF,,AAA0004MAWF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40209380,KR 5 ESTE 45 08 SUR,172200.0,645691.83,73158001.203,En Proceso,4.544981,-74.0939,"https://www.google.com/maps?q=4.544981,-74.0939"
2015-Q20-03860,1319008009,Univoco,NO REGISTRA,,,AAA0004MBLF,AAA0004MBLF,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00263240,KR 6 ESTE 45 17 SUR,172200.0,497654.44,51618106.168,En Proceso,4.544953,-74.09339,"https://www.google.com/maps?q=4.544953,-74.09339"
2015-Q20-03859,1319008007,Univoco,NO REGISTRA,,,AAA0004MBJZ,AAA0004MBJZ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00246819,CL 45 SUR 5A 29 ESTE,172200.0,580177.38,124747821.972,En Proceso,4.545064,-74.093351,"https://www.google.com/maps?q=4.545064,-74.093351"
2015-Q20-03940,1319008007,Univoco,NO REGISTRA,,,AAA0004MBJZ,AAA0004MBJZ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00246819,CL 45 SUR 5A 29 ESTE,172200.0,580177.38,124747821.972,Adquisicion predial por IDIGER,4.545059,-74.093441,"https://www.google.com/maps?q=4.545059,-74.093441"
2015-Q20-04021,1319096006,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.3,,,,,,,,En Proceso,4.543102,-74.090171,"https://www.google.com/maps?q=4.543102,-74.090171"
2014-Q20-01196,1319026045,Univoco,AAA0004MSAF,AAA0004MSAF,AAA0004MSAF,,AAA0004MSAF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40234333,DG 45A SUR 6 20 ESTE,172200.0,312837.51,59837736.269,En Proceso,4.544111,-74.092777,"https://www.google.com/maps?q=4.544111,-74.092777"
2015-Q20-03871,1319026044,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,87.4,,,,,,,,En Proceso,4.544094,-74.092646,"https://www.google.com/maps?q=4.544094,-74.092646"
2015-Q20-03873,1319032013,Univoco,AAA0004NBDM,AAA0004NBDM,AAA0004NBDM,,AAA0004NBDM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00072084,KR 7 ESTE 45A 33 SUR,172200.0,488628.35,94293912.3,En Proceso,4.543811,-74.091925,"https://www.google.com/maps?q=4.543811,-74.091925"
2015-Q20-04037,1319096008,Univoco,AAA0004NTXR,AAA0004NTXR,AAA0004NTXR,,AAA0004NTXR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40232844,KR 9 ESTE 46 05 SUR,177163.09,872065.25,105741535.833,Reasentamiento Terminado,4.543053,-74.090014,"https://www.google.com/maps?q=4.543053,-74.090014"
1997-4-439,1319044003,Univoco,NO REGISTRA,,,AAA0004NMHK,AAA0004NMHK,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00919627,KR 7A ESTE 45B 36 SUR,172200.0,0.0,11675160.0,Adquisicion predial por IDIGER,4.543211,-74.091379,"https://www.google.com/maps?q=4.543211,-74.091379"
2015-Q20-04017,1319049020,Univoco,NO REGISTRA,,,AAA0004NSRJ,AAA0004NSRJ,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,KR 8A ESTE 46 23 SUR,172200.0,593454.43,95035097.24,En Proceso,4.54309,-74.090342,"https://www.google.com/maps?q=4.54309,-74.090342"
2015-Q20-03953,1319059018,Univoco,NO REGISTRA,,,AAA0153SKDE,AAA0153SKDE,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40322164,KR 10 ESTE 46 36 SUR,172200.0,0.0,12286470.0,Adquisicion predial por IDIGER,4.542512,-74.08952,"https://www.google.com/maps?q=4.542512,-74.08952"
2015-Q20-03861,1319026002,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,87.2,,,,,,,,En Proceso,4.544258,-74.09279,"https://www.google.com/maps?q=4.544258,-74.09279"
2015-Q20-03954,1319059019,Univoco,NO REGISTRA,,,AAA0153SKEP,AAA0153SKEP,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40322165,KR 10 ESTE 46 40 SUR IN 1,172200.0,0.0,12415620.0,Adquisicion predial por IDIGER,4.542474,-74.089437,"https://www.google.com/maps?q=4.542474,-74.089437"
2019-04-17099,201302017022,Multiple_no_identificable,AAA0000MWUZ,AAA0000MWUZ,AAA0000MWUZ,,AAA0000MWUZ,CASO2_EXACTO_GEO_OK,,100.0,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,KR 16C ESTE 24 18 SUR MJ 3,123600.0,486701.33,13773647.639,En Proceso,4.562838,-74.075928,"https://www.google.com/maps?q=4.562838,-74.075928"
1998-4-913,201302035035,Lote sin chips en DBF,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,,,,,,,,,Adquisicion predial por IDIGER,4.561514,-74.075566,"https://www.google.com/maps?q=4.561514,-74.075566"
2018-04-16756,201302010006,Univoco,AAA0000MSJH,AAA0000MSJH,AAA0000MSJH,,AAA0000MSJH,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 23B SUR 16 07 ESTE,133300.0,47500.0,14378820.0,En Proceso,4.563115,-74.076435,"https://www.google.com/maps?q=4.563115,-74.076435"
2018-04-16256,201302019002,Univoco,AAA0000MXRJ,AAA0000MXRJ,AAA0000MXRJ,,AAA0000MXRJ,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 24 SUR 16A 09 ESTE,123600.0,174000.0,50039520.0,En Proceso,4.562863,-74.076345,"https://www.google.com/maps?q=4.562863,-74.076345"
2010-4-12124,201302010001,Lote sin chips en DBF,AAA0000MSDM,AAA0000MSDM,AAA0000MSDM,,AAA0000MSDM,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.562787,-74.076456,"https://www.google.com/maps?q=4.562787,-74.076456"
2017-04-14932,201302009022,Univoco,AAA0000MSBR,AAA0000MSBR,AAA0000MSBR,,AAA0000MSBR,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 16A ESTE 25 47 SUR,123600.0,478551.11,32140935.056,Reasentamiento Terminado,4.562332,-74.076342,"https://www.google.com/maps?q=4.562332,-74.076342"
2018-04-16231,201302016017,Univoco,AAA0000MUSK,AAA0000MUSK,AAA0000MUSK,,AAA0000MUSK,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 16C ESTE 25 53 SUR,123600.0,241395.61,11362050.25,En Proceso,4.562358,-74.076075,"https://www.google.com/maps?q=4.562358,-74.076075"
2018-04-16833,201302016024,Univoco,AAA0000MUZM,AAA0000MUZM,AAA0000MUZM,,AAA0000MUZM,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 16C ESTE 25 89 SUR,123600.0,658011.14,39360758.01,Reasentamiento Terminado,4.561959,-74.075998,"https://www.google.com/maps?q=4.561959,-74.075998"
2015-Q20-01329,1319044004,Univoco,AAA0004NMJZ,AAA0004NMJZ,AAA0004NMJZ,,AAA0004NMJZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00779355,KR 7A ESTE 45B 16 SUR,172200.0,295932.26,79662082.232,En Proceso,4.543275,-74.091394,"https://www.google.com/maps?q=4.543275,-74.091394"
2014-Q20-01220,1319037004,Univoco,AAA0004NEFZ,AAA0004NEFZ,AAA0004NEFZ,,AAA0004NEFZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40234779,KR 7 ESTE 45A 54 SUR,175640.83,317316.56,40692322.21,Reasentamiento Terminado,4.543555,-74.091713,"https://www.google.com/maps?q=4.543555,-74.091713"
2015-Q20-03883,1319044012,Univoco,NO REGISTRA,,,AAA0004NMSY,AAA0004NMSY,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40022255,KR 8 ESTE 45B 39 SUR,172200.0,0.0,30083340.0,Adquisicion predial por IDIGER,4.543281,-74.091078,"https://www.google.com/maps?q=4.543281,-74.091078"
2014-Q20-01241,1319096004,Univoco,AAA0004NTSK,AAA0004NTSK,AAA0004NTSK,,AAA0004NTSK,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00845969,KR 8A ESTE 46 20 SUR,172200.0,0.0,23143680.0,Reasentamiento Terminado,4.54297,-74.090205,"https://www.google.com/maps?q=4.54297,-74.090205"
2015-Q20-04023,1319096010,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,96.0,,,,,,,,En Proceso,4.542976,-74.090049,"https://www.google.com/maps?q=4.542976,-74.090049"
2015-Q20-03955,1319059020,Univoco,NO REGISTRA,,,AAA0153SKFZ,AAA0153SKFZ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40322166,KR 10 ESTE 46 40 SUR IN 2,172200.0,918351.9,102466704.003,En Proceso,4.542442,-74.089366,"https://www.google.com/maps?q=4.542442,-74.089366"
2015-Q20-03882,1319044007,Univoco,AAA0004NMMR,AAA0004NMMR,AAA0004NMMR,,AAA0004NMMR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40238331,DG 45B SUR 7A 19 ESTE,181408.45,240767.88,37667090.446,En Proceso,4.543346,-74.09121,"https://www.google.com/maps?q=4.543346,-74.09121"
2014-Q20-01254,1319059001,Univoco,AAA0004OCZM,AAA0004OCZM,AAA0004OCZM,,AAA0004OCZM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00240995,KR 11 ESTE 46 39 SUR,172200.0,258291.79,76541578.671,En Proceso,4.542374,-74.089218,"https://www.google.com/maps?q=4.542374,-74.089218"
2015-Q20-03880,1319044005,Univoco,NO REGISTRA,,,AAA0004NMKC,AAA0004NMKC,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40055531,KR 7A ESTE 45B 10 SUR,172200.0,348300.35,73825077.428,En Proceso,4.543351,-74.091362,"https://www.google.com/maps?q=4.543351,-74.091362"
1997-4-435,1319044002,Univoco,NO REGISTRA,,,AAA0004NMFZ,AAA0004NMFZ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00919628,KR 7A ESTE 45B 36 SUR IN 1,172200.0,0.0,15181152.0,Adquisicion predial por IDIGER,4.543178,-74.091279,"https://www.google.com/maps?q=4.543178,-74.091279"
2015-Q20-03884,1319044013,Univoco,NO REGISTRA,,,AAA0164BFDE,AAA0164BFDE,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S01140437,KR 8 ESTE 45B 39 SUR IN 1,172200.0,0.0,34440000.0,En Proceso,4.54318,-74.091177,"https://www.google.com/maps?q=4.54318,-74.091177"
1997-4-428,1319049028,Univoco,NO REGISTRA,,,AAA0204AKAF,AAA0204AKAF,CASO9_SIN_CHIP_GEO_98,,99.1,Sí,Propietario poseedor,050S00000000,KR 8 ESTE 45B 62 SUR,172200.0,0.0,210238980.0,Adquisicion predial por IDIGER,4.542956,-74.090862,"https://www.google.com/maps?q=4.542956,-74.090862"
1997-4-433,1319096013,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Adquisicion predial por IDIGER,4.542841,-74.090211,"https://www.google.com/maps?q=4.542841,-74.090211"
2015-Q20-03872,1319032004,Univoco,NO REGISTRA,,,AAA0004NATD,AAA0004NATD,CASO9_SIN_CHIP_GEO_98,,99.3,Sí,Propietario poseedor,050S00000000,KR 6B ESTE 45A 18 SUR,172200.0,468741.01,56582364.923,En Proceso,4.543981,-74.092184,"https://www.google.com/maps?q=4.543981,-74.092184"
2017-Q20-14988,1319044013,Univoco,AAA0164BFDE,AAA0164BFDE,AAA0164BFDE,,AAA0164BFDE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S01140437,KR 8 ESTE 45B 39 SUR IN 1,172200.0,0.0,34440000.0,Cierre Administrativo Sin Reasentamiento,4.54318,-74.091177,"https://www.google.com/maps?q=4.54318,-74.091177"
1997-4-386,1315006001,Univoco,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,0.0,,,,,,,,Adquisicion predial por IDIGER,4.541634,-74.088003,"https://www.google.com/maps?q=4.541634,-74.088003"
1997-4-500,1315065002,Univoco,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,0.5,,,,,,,,Reasentamiento Terminado,4.537738,-74.083769,"https://www.google.com/maps?q=4.537738,-74.083769"
1997-4-485,1315065002,Univoco,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,0.5,,,,,,,,Reasentamiento Terminado,4.537697,-74.08375,"https://www.google.com/maps?q=4.537697,-74.08375"
1997-4-486,1315065002,Univoco,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,0.5,,,,,,,,Reasentamiento Terminado,4.537676,-74.083741,"https://www.google.com/maps?q=4.537676,-74.083741"
2015-Q20-01340,1315053001,Univoco,AAA0004CPTD,AAA0004CPTD,AAA0004CPTD,,AAA0004CPTD,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40014241,KR 12A ESTE 46A 41 SUR,182500.0,562656.75,73538792.138,En Proceso,4.540609,-74.08611,"https://www.google.com/maps?q=4.540609,-74.08611"
2015-Q20-01353,1315066001,Univoco,AAA0004CZYN,AAA0004CZYN,AAA0004CZYN,,AAA0004CZYN,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.53992,-74.084947,"https://www.google.com/maps?q=4.53992,-74.084947"
2016-OTR-01556,1108032003,Univoco,AAA0000WPHK,AAA0000WPHK,AAA0000WPHK,,AAA0000WPHK,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00552142,CL 13 SUR 18 19 ESTE,175200.0,229549.66,47792789.32,Reasentamiento Terminado,4.56924,-74.074329,"https://www.google.com/maps?q=4.56924,-74.074329"
2011-4-12903,1108076015,Univoco,AAA0181UFLF,AAA0181UFLF,AAA0181UFLF,,AAA0181UFLF,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Propietario poseedor,050S00000000,KR 20 ESTE 12B 04 SUR IN 2,1000000.0,707212.34,51166427.174,Reasentamiento Terminado,4.568586,-74.072349,"https://www.google.com/maps?q=4.568586,-74.072349"
2013-Q22-00675,1108055001,Univoco,AAA0000YOXR,AAA0000YOXR,AAA0000YOXR,,AAA0000YOXR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40108148,KR 17 ESTE 12 05 SUR,175200.0,805035.66,63745679.584,Reasentamiento Terminado,4.570232,-74.075242,"https://www.google.com/maps?q=4.570232,-74.075242"
2007-4-9376,1108041005,Univoco,AAA0000XFFT,AAA0000XFFT,AAA0000XFFT,,AAA0000XFFT,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,TV 15 ESTE 17C 74 SUR,530482.24,0.0,62013373.856,Reasentamiento Terminado,4.568193,-74.076406,"https://www.google.com/maps?q=4.568193,-74.076406"
2015-Q22-01507,1108055024,Univoco,AAA0000YPYN,AAA0000YPYN,AAA0000YPYN,,AAA0000YPYN,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 13 SUR 14 28 ESTE,175200.0,0.0,6762720.0,Reasentamiento Terminado,4.570344,-74.076582,"https://www.google.com/maps?q=4.570344,-74.076582"
2007-4-9374,1108041049,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Reasentamiento Terminado,4.567937,-74.076309,"https://www.google.com/maps?q=4.567937,-74.076309"
2007-4-9373,1108041049,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Reasentamiento Terminado,4.567912,-74.07629,"https://www.google.com/maps?q=4.567912,-74.07629"
2013-Q22-00774,1108055007,Univoco,AAA0000YPDE,AAA0000YPDE,AAA0000YPDE,,AAA0000YPDE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40227062,CL 13 SUR 14 98 ESTE IN 1,175200.0,511874.6,27282480.634,Reasentamiento Terminado,4.570118,-74.075498,"https://www.google.com/maps?q=4.570118,-74.075498"
2013-4-14627,1108041045,Univoco,NO REGISTRA,,,AAA0169PSNX,AAA0169PSNX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40247272,KR 14 ESTE 14 28 SUR,175200.0,727481.96,81310002.473,Reasentamiento Terminado,4.569404,-74.076995,"https://www.google.com/maps?q=4.569404,-74.076995"
2007-4-9372,1108041002,Univoco,AAA0000XJDM,AAA0000XJDM,AAA0000XJDM,,AAA0000XJDM,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.567813,-74.076182,"https://www.google.com/maps?q=4.567813,-74.076182"
